chr	gene	PIP
chr9	WDR38	0.0322661330665333
chr10	KCNMA1-AS3	0.032016008004002
chr12	AVIL	0.032016008004002
chr14	LMLN2	0.032016008004002
chr14	PRKD1	0.032016008004002
chr14	TTC6	0.032016008004002
chr15	PWRN1	0.032016008004002
chr17	PDK2	0.032016008004002
chr2	C2orf27A	0.032016008004002
chr20	PLCB1	0.032016008004002
chr21	SPATC1L	0.032016008004002
chr22	LOC101929829	0.032016008004002
chr4	SORCS2	0.032016008004002
chr8	CCN3	0.032016008004002
chr9	OR5C1	0.032016008004002
chr10	HSPA14	0.0317658829414707
chr10	ACTR1A	0.0317658829414707
chr12	XPOT	0.0317658829414707
chr15	WHAMMP2	0.0317658829414707
chr17	ALDH3A1	0.0317658829414707
chr18	CLUL1	0.0317658829414707
chr18	TRAPPC8	0.0317658829414707
chr18	TCF4-AS1	0.0317658829414707
chr18	ATP9B	0.0317658829414707
chr19	ZNF57	0.0317658829414707
chr20	CTSA	0.0317658829414707
chr3	LYZL4	0.0317658829414707
chr3	ABCF3	0.0317658829414707
chr5	LINC01944	0.0317658829414707
chr8	SDR16C6P	0.0317658829414707
chr10	SFTA1P	0.0315157578789395
chr10	DNA2	0.0315157578789395
chr12	PTHLH	0.0315157578789395
chr17	RNF126P1	0.0315157578789395
chr2	LOC284950	0.0315157578789395
chr22	GGT2	0.0315157578789395
chr3	GPR149	0.0315157578789395
chr5	UGT3A1	0.0315157578789395
chr7	CADPS2	0.0315157578789395
chr8	INTS8	0.0315157578789395
chr9	OLFML2A	0.0315157578789395
chr11	LTO1	0.0312656328164082
chr12	PXN-AS1	0.0312656328164082
chr15	EMC7	0.0312656328164082
chr16	E4F1	0.0312656328164082
chr16	ZNF319	0.0312656328164082
chr18	KC6	0.0312656328164082
chr3	ZDHHC19	0.0312656328164082
chr8	LINC01030	0.0312656328164082
chr9	ASTN2	0.0312656328164082
chr10	ARMH3	0.0310155077538769
chr11	UNC93B1	0.0310155077538769
chr13	LOC101928697	0.0310155077538769
chr13	KL	0.0310155077538769
chr15	LOC105370802	0.0310155077538769
chr15	LOC101929439	0.0310155077538769
chr17	NAT9	0.0310155077538769
chr20	LINC01722	0.0310155077538769
chr21	MCM3AP-AS1	0.0310155077538769
chr22	IL17REL	0.0310155077538769
chr6	HCG22	0.0310155077538769
chr9	OR1N2	0.0310155077538769
chr13	LINC00410	0.0307653826913457
chr14	PROX2	0.0307653826913457
chr14	LINC02288	0.0307653826913457
chr15	HEXA-AS1	0.0307653826913457
chr20	FAM182A	0.0307653826913457
chr21	JAM2	0.0307653826913457
chr22	LZTR1	0.0307653826913457
chr4	MCUB	0.0307653826913457
chr6	HCG15	0.0307653826913457
chr7	MCM7	0.0307653826913457
chr9	DENND4C	0.0307653826913457
chr10	AKR1C3	0.0305152576288144
chr13	UGGT2	0.0305152576288144
chr14	RBM23	0.0305152576288144
chr14	FANCM	0.0305152576288144
chr16	LINC01229	0.0305152576288144
chr19	WDR88	0.0305152576288144
chr2	TTL	0.0305152576288144
chr21	KRTAP10-9	0.0305152576288144
chr21	LINC01694	0.0305152576288144
chr4	CPLX1	0.0305152576288144
chr6	ZFAND3	0.0305152576288144
chr9	LOC101927069	0.0305152576288144
chr13	NALCN	0.0302651325662831
chr18	VPS4B	0.0302651325662831
chr18	TIMM21	0.0302651325662831
chr20	ZNF343	0.0302651325662831
chr21	LINC01547	0.0302651325662831
chr22	GGTLC2	0.0302651325662831
chr3	ZNF80	0.0302651325662831
chr6	LINC02526	0.0302651325662831
chr9	LOC101928523	0.0302651325662831
chr10	GPR158-AS1	0.0300150075037519
chr10	MYO3A	0.0300150075037519
chr12	LINC02388	0.0300150075037519
chr17	MIR22HG	0.0300150075037519
chr18	GALNT1	0.0300150075037519
chr18	LINC01926	0.0300150075037519
chr18	SOCS6	0.0300150075037519
chr18	LINC01910	0.0300150075037519
chr20	SUN5	0.0300150075037519
chr20	SLC9A8	0.0300150075037519
chr20	SLCO4A1-AS1	0.0300150075037519
chr21	RUNX1	0.0300150075037519
chr4	LOC101928052	0.0300150075037519
chr6	LOC105374952	0.0300150075037519
chr10	MIR378C	0.0297648824412206
chr16	VPS9D1-AS1	0.0297648824412206
chr17	MYOCD-AS1	0.0297648824412206
chr18	LINC00909	0.0297648824412206
chr19	PRR12	0.0297648824412206
chr2	TTC27	0.0297648824412206
chr21	ATP5PF	0.0297648824412206
chr21	KRTAP10-4	0.0297648824412206
chr22	EWSR1	0.0297648824412206
chr3	ARHGEF3-AS1	0.0297648824412206
chr4	PALLD	0.0297648824412206
chr6	CMAHP	0.0297648824412206
chr10	FXYD4	0.0295147573786893
chr10	ERCC6	0.0295147573786893
chr11	TRIM49D1	0.0295147573786893
chr12	AMN1	0.0295147573786893
chr2	KCNG3	0.0295147573786893
chr2	LIMS1	0.0295147573786893
chr20	LINC00851	0.0295147573786893
chr4	ANKRD50	0.0295147573786893
chr4	HAND2	0.0295147573786893
chr5	RAB3C	0.0295147573786893
chr8	PCAT1	0.0295147573786893
chr9	PPP3R2	0.0295147573786893
chr10	ACTA2-AS1	0.0292646323161581
chr10	CRTAC1	0.0292646323161581
chr12	TAFA2	0.0292646323161581
chr13	LINC01068	0.0292646323161581
chr16	CES3	0.0292646323161581
chr17	LOC728392	0.0292646323161581
chr18	ELAC1	0.0292646323161581
chr21	ITGB2-AS1	0.0292646323161581
chr4	SPATA5	0.0292646323161581
chr9	PDCD1LG2	0.0292646323161581
chr9	SLC24A2	0.0292646323161581
chr11	DGKZ	0.0290145072536268
chr15	LINGO1-AS1	0.0290145072536268
chr16	ZFP90	0.0290145072536268
chr18	LOC101927410	0.0290145072536268
chr18	DSC1	0.0290145072536268
chr18	ADNP2	0.0290145072536268
chr21	LINC01684	0.0290145072536268
chr22	SYNGR1	0.0290145072536268
chr3	IL5RA	0.0290145072536268
chr3	RNF123	0.0290145072536268
chr3	PPP2R3A	0.0290145072536268
chr3	EIF5A2	0.0290145072536268
chr4	LINC01396	0.0290145072536268
chr7	PMS2P4	0.0290145072536268
chr9	PTENP1-AS	0.0290145072536268
chr13	LINC00562	0.0287643821910955
chr17	GLTPD2	0.0287643821910955
chr19	AKAP8L	0.0287643821910955
chr20	LOC105372631	0.0287643821910955
chr22	IGLL1	0.0287643821910955
chr3	FAM86HP	0.0287643821910955
chr3	LINC02053	0.0287643821910955
chr4	TENM3-AS1	0.0287643821910955
chr8	LOC102723322	0.0287643821910955
chr12	SCYL2	0.0285142571285643
chr13	USP12-AS2	0.0285142571285643
chr13	FAM155A	0.0285142571285643
chr15	ATP10A	0.0285142571285643
chr16	PRSS8	0.0285142571285643
chr2	C2orf83	0.0285142571285643
chr20	RIPOR3	0.0285142571285643
chr20	LOC729296	0.0285142571285643
chr3	FLNB-AS1	0.0285142571285643
chr3	PLA1A	0.0285142571285643
chr3	C3orf33	0.0285142571285643
chr4	CNGA1	0.0285142571285643
chr7	POT1	0.0285142571285643
chr8	DCAF13	0.0285142571285643
chr8	LOC105375690	0.0285142571285643
chr11	C11orf49	0.028264132066033
chr12	KRT6C	0.028264132066033
chr13	LINC01053	0.028264132066033
chr14	LINC00637	0.028264132066033
chr14	CEP170B	0.028264132066033
chr16	ZFP1	0.028264132066033
chr18	COLEC12	0.028264132066033
chr18	LINC01898	0.028264132066033
chr2	DNAJC27-AS1	0.028264132066033
chr21	ICOSLG	0.028264132066033
chr22	VPREB3	0.028264132066033
chr3	A4GNT	0.028264132066033
chr4	C4orf17	0.028264132066033
chr4	CCDC110	0.028264132066033
chr6	FOXF2	0.028264132066033
chr8	PKIA	0.028264132066033
chr10	PYROXD2	0.0280140070035018
chr13	F7	0.0280140070035018
chr13	LINC01054	0.0280140070035018
chr16	CASKIN1	0.0280140070035018
chr17	KRTAP9-9	0.0280140070035018
chr18	TGIF1	0.0280140070035018
chr20	OSER1	0.0280140070035018
chr22	NAGA	0.0280140070035018
chr22	LMF2	0.0280140070035018
chr4	KCTD8	0.0280140070035018
chr5	SRD5A1	0.0280140070035018
chr6	GSTM2P1	0.0280140070035018
chr7	RALA	0.0280140070035018
chr8	MINCR	0.0280140070035018
chr11	MIR4487	0.0277638819409705
chr14	KCNH5	0.0277638819409705
chr15	LINC00052	0.0277638819409705
chr2	GALNT13	0.0277638819409705
chr20	SLC24A3	0.0277638819409705
chr21	CHAF1B	0.0277638819409705
chr22	LOC284933	0.0277638819409705
chr3	CHCHD4	0.0277638819409705
chr4	AASDH	0.0277638819409705
chr4	ODAPH	0.0277638819409705
chr8	ATP6V1C1	0.0277638819409705
chr10	CAMK1D	0.0275137568784392
chr10	XPNPEP1	0.0275137568784392
chr13	DLEU1	0.0275137568784392
chr13	LINC00379	0.0275137568784392
chr18	ARHGAP28	0.0275137568784392
chr20	LOC613266	0.0275137568784392
chr20	CST7	0.0275137568784392
chr22	MPST	0.0275137568784392
chr5	MYOZ3	0.0275137568784392
chr10	CCAR1	0.027263631815908
chr12	ATXN2	0.027263631815908
chr15	AQP9	0.027263631815908
chr16	CTRB2	0.027263631815908
chr17	STAC2	0.027263631815908
chr18	LINC01928	0.027263631815908
chr18	LOC644669	0.027263631815908
chr18	SLC14A2-AS1	0.027263631815908
chr21	N6AMT1	0.027263631815908
chr5	F2RL2	0.027263631815908
chr8	FABP5	0.027263631815908
chr9	TBC1D13	0.027263631815908
chr11	PLAAT2	0.0270135067533767
chr16	LINC01571	0.0270135067533767
chr16	MMP2-AS1	0.0270135067533767
chr2	CD28	0.0270135067533767
chr2	DAW1	0.0270135067533767
chr20	ZNF217	0.0270135067533767
chr21	LINC01425	0.0270135067533767
chr4	FLJ20021	0.0270135067533767
chr4	TMEM192	0.0270135067533767
chr7	TFR2	0.0270135067533767
chr7	XRCC2	0.0270135067533767
chr8	ADRA1A	0.0270135067533767
chr8	ZNF252P	0.0270135067533767
chr10	MARCHF8	0.0267633816908454
chr12	CCND2	0.0267633816908454
chr13	ATP11A	0.0267633816908454
chr14	GSTZ1	0.0267633816908454
chr17	PIPOX	0.0267633816908454
chr17	MED1	0.0267633816908454
chr2	GCFC2	0.0267633816908454
chr21	HMGN1	0.0267633816908454
chr3	GMPS	0.0267633816908454
chr3	SSR3	0.0267633816908454
chr4	LINC01096	0.0267633816908454
chr4	RELL1	0.0267633816908454
chr4	KLF3	0.0267633816908454
chr4	LOC729558	0.0267633816908454
chr6	ZNF165	0.0267633816908454
chr6	RNASET2	0.0267633816908454
chr8	PINX1	0.0267633816908454
chr10	LRRTM3	0.0265132566283142
chr14	ADSS1	0.0265132566283142
chr17	C17orf64	0.0265132566283142
chr18	CEP192	0.0265132566283142
chr22	TEX33	0.0265132566283142
chr3	B4GALT4	0.0265132566283142
chr4	HHIP-AS1	0.0265132566283142
chr5	CCDC112	0.0265132566283142
chr6	TBX18	0.0265132566283142
chr6	SERINC1	0.0265132566283142
chr14	MIR495	0.0262631315657829
chr16	FLJ30679	0.0262631315657829
chr18	MEX3C	0.0262631315657829
chr20	SIRPB2	0.0262631315657829
chr20	FAM209B	0.0262631315657829
chr21	SYNJ1	0.0262631315657829
chr21	TSPEAR-AS1	0.0262631315657829
chr3	RARB	0.0262631315657829
chr4	NAAA	0.0262631315657829
chr4	NKX6-1	0.0262631315657829
chr13	THSD1	0.0260130065032516
chr17	TNFAIP1	0.0260130065032516
chr17	SNHG30	0.0260130065032516
chr17	HGS	0.0260130065032516
chr18	ROCK1P1	0.0260130065032516
chr18	RNMT	0.0260130065032516
chr20	LINC01430	0.0260130065032516
chr3	LINC00879	0.0260130065032516
chr4	COQ2	0.0260130065032516
chr5	CEP120	0.0260130065032516
chr12	TMBIM4	0.0257628814407204
chr16	DPEP2	0.0257628814407204
chr19	MUC16	0.0257628814407204
chr19	HAPLN4	0.0257628814407204
chr2	VIL1	0.0257628814407204
chr22	LOC107987394	0.0257628814407204
chr22	NDUFA6-DT	0.0257628814407204
chr22	SBF1	0.0257628814407204
chr22	SYCE3	0.0257628814407204
chr3	PRICKLE2	0.0257628814407204
chr3	MECOM-AS1	0.0257628814407204
chr5	LINC01187	0.0257628814407204
chr6	HEBP2	0.0257628814407204
chr12	NOP2	0.0255127563781891
chr12	LHX5	0.0255127563781891
chr13	LINC00384	0.0255127563781891
chr13	SCEL-AS1	0.0255127563781891
chr15	TRPM7	0.0255127563781891
chr15	CPEB1	0.0255127563781891
chr17	KRBA2	0.0255127563781891
chr17	ENPP7	0.0255127563781891
chr2	MIR4262	0.0255127563781891
chr2	LINC01883	0.0255127563781891
chr21	TFF2	0.0255127563781891
chr22	UPB1	0.0255127563781891
chr4	LINC00504	0.0255127563781891
chr4	PARM1	0.0255127563781891
chr7	ARL4A	0.0255127563781891
chr8	POLR2K	0.0255127563781891
chr9	PTPRD-AS1	0.0255127563781891
chr9	OR13F1	0.0255127563781891
chr12	ART4	0.0252626313156578
chr12	RNU4-1	0.0252626313156578
chr13	PCDH9-AS4	0.0252626313156578
chr16	MAPK3	0.0252626313156578
chr20	PAK5	0.0252626313156578
chr22	CDC45	0.0252626313156578
chr22	NPTXR	0.0252626313156578
chr9	BRD3	0.0252626313156578
chr9	AJM1	0.0252626313156578
chr12	PTPRR	0.0250125062531266
chr13	IFT88	0.0250125062531266
chr14	TSHR	0.0250125062531266
chr15	RBPMS2	0.0250125062531266
chr15	SMAD3	0.0250125062531266
chr16	ADGRG5	0.0250125062531266
chr18	FECH	0.0250125062531266
chr19	AXL	0.0250125062531266
chr2	CNGA3	0.0250125062531266
chr20	LINC00656	0.0250125062531266
chr21	GRIK1-AS2	0.0250125062531266
chr21	PCNT	0.0250125062531266
chr22	MRTFA-AS1	0.0250125062531266
chr22	GTSE1	0.0250125062531266
chr22	CRELD2	0.0250125062531266
chr3	SPINK8	0.0250125062531266
chr3	ACOX2	0.0250125062531266
chr4	NUP54	0.0250125062531266
chr5	LINC02113	0.0250125062531266
chr5	TRIM52-AS1	0.0250125062531266
chr9	CARD19	0.0250125062531266
chr9	GAPVD1	0.0250125062531266
chr14	C14orf28	0.0247623811905953
chr16	PKD1P4-NPIPA8	0.0247623811905953
chr16	CRYM-AS1	0.0247623811905953
chr16	ARMC5	0.0247623811905953
chr17	DHRS7B	0.0247623811905953
chr22	UPK3A	0.0247623811905953
chr3	TMPPE	0.0247623811905953
chr6	TXLNB	0.0247623811905953
chr9	CENPP	0.0247623811905953
chr11	ATM	0.024512256128064
chr12	KRT80	0.024512256128064
chr12	KRT71	0.024512256128064
chr13	ATP11A-AS1	0.024512256128064
chr14	APEX1	0.024512256128064
chr14	RIN3	0.024512256128064
chr16	IL21R-AS1	0.024512256128064
chr17	TMUB2	0.024512256128064
chr17	OGFOD3	0.024512256128064
chr18	B4GALT6	0.024512256128064
chr18	FHOD3	0.024512256128064
chr2	MAP3K2	0.024512256128064
chr20	CTSZ	0.024512256128064
chr21	KRTAP19-5	0.024512256128064
chr22	ELFN2	0.024512256128064
chr3	SLC6A20	0.024512256128064
chr3	EFCC1	0.024512256128064
chr4	LINC02429	0.024512256128064
chr7	INHBA	0.024512256128064
chr7	RAMP3	0.024512256128064
chr8	LOC101928058	0.024512256128064
chr11	SCYL1	0.0242621310655328
chr11	BIRC3	0.0242621310655328
chr13	FAM155A-IT1	0.0242621310655328
chr15	SPATA41	0.0242621310655328
chr16	NPRL3	0.0242621310655328
chr16	VWA3A	0.0242621310655328
chr17	LOC284009	0.0242621310655328
chr17	PSMD3	0.0242621310655328
chr19	MAMSTR	0.0242621310655328
chr3	RPL24	0.0242621310655328
chr8	TRMT12	0.0242621310655328
chr9	MFSD14C	0.0242621310655328
chr9	LOC101928748	0.0242621310655328
chr11	ACER3	0.0240120060030015
chr12	METTL1	0.0240120060030015
chr13	LINC00458	0.0240120060030015
chr14	BAZ1A	0.0240120060030015
chr14	NOXRED1	0.0240120060030015
chr14	TTC8	0.0240120060030015
chr15	GOLGA8B	0.0240120060030015
chr15	ACSBG1	0.0240120060030015
chr16	LONP2	0.0240120060030015
chr16	LINC02125	0.0240120060030015
chr22	FAM227A	0.0240120060030015
chr3	NR2C2	0.0240120060030015
chr8	PEG13	0.0240120060030015
chr10	LRRC27	0.0237618809404702
chr11	LOC101929089	0.0237618809404702
chr12	FOXM1	0.0237618809404702
chr12	MYBPC1	0.0237618809404702
chr13	KATNAL1	0.0237618809404702
chr13	GUCY1B2	0.0237618809404702
chr14	IL25	0.0237618809404702
chr15	PATL2	0.0237618809404702
chr16	LOC101928417	0.0237618809404702
chr17	COL1A1	0.0237618809404702
chr22	SLC2A11	0.0237618809404702
chr4	LINC02492	0.0237618809404702
chr6	FRMD1	0.0237618809404702
chr8	GDF6	0.0237618809404702
chr9	PRDM12	0.0237618809404702
chr10	MBL2	0.023511755877939
chr10	DCLRE1A	0.023511755877939
chr11	CHRNA10	0.023511755877939
chr16	LOC105371335	0.023511755877939
chr17	LOC284191	0.023511755877939
chr17	PSMC5	0.023511755877939
chr18	TUBB6	0.023511755877939
chr2	FSHR	0.023511755877939
chr20	LOC100128988	0.023511755877939
chr22	ZNRF3	0.023511755877939
chr5	SLC30A5	0.023511755877939
chr6	ACAT2	0.023511755877939
chr9	LRRC8A	0.023511755877939
chr12	TMEM132D-AS2	0.0232616308154077
chr13	FOXO1	0.0232616308154077
chr19	CACTIN	0.0232616308154077
chr19	TMEM147	0.0232616308154077
chr19	RABAC1	0.0232616308154077
chr21	ANKRD30BP2	0.0232616308154077
chr3	RBM15B	0.0232616308154077
chr9	CIZ1	0.0232616308154077
chr10	DEPP1	0.0230115057528764
chr10	SMNDC1	0.0230115057528764
chr12	OR8S1	0.0230115057528764
chr13	CARS2	0.0230115057528764
chr16	MRPL28	0.0230115057528764
chr19	PBX4	0.0230115057528764
chr20	MMP24-AS1-EDEM2	0.0230115057528764
chr20	LINC01716	0.0230115057528764
chr22	RANBP1	0.0230115057528764
chr22	LOC284865	0.0230115057528764
chr3	SLC7A14	0.0230115057528764
chr4	LOC105377458	0.0230115057528764
chr6	VNN1	0.0230115057528764
chr7	TRIM4	0.0230115057528764
chr7	ZNF467	0.0230115057528764
chr7	LOC728743	0.0230115057528764
chr8	RHPN1	0.0230115057528764
chr9	SPINK4	0.0230115057528764
chr11	KCNJ1	0.0227613806903452
chr12	C12orf4	0.0227613806903452
chr13	MBNL2	0.0227613806903452
chr13	FGF14	0.0227613806903452
chr14	METTL3	0.0227613806903452
chr14	MBIP	0.0227613806903452
chr14	PSMA3	0.0227613806903452
chr14	MIR4708	0.0227613806903452
chr14	TECPR2	0.0227613806903452
chr16	TNRC6A	0.0227613806903452
chr22	TPST2	0.0227613806903452
chr22	LOC284898	0.0227613806903452
chr22	ANKRD54	0.0227613806903452
chr22	POLR3H	0.0227613806903452
chr3	LNP1	0.0227613806903452
chr5	SMIM15-AS1	0.0227613806903452
chr5	SV2C	0.0227613806903452
chr5	LOC100128059	0.0227613806903452
chr7	WIPF3	0.0227613806903452
chr10	ECHDC3	0.0225112556278139
chr11	PARVA	0.0225112556278139
chr11	MARK2	0.0225112556278139
chr13	LINC00400	0.0225112556278139
chr13	LINC00358	0.0225112556278139
chr13	DIS3	0.0225112556278139
chr13	LOC101927437	0.0225112556278139
chr14	TRIP11	0.0225112556278139
chr14	CCDC85C	0.0225112556278139
chr15	HERC2	0.0225112556278139
chr15	KNL1	0.0225112556278139
chr15	NPTN	0.0225112556278139
chr16	LINC02194	0.0225112556278139
chr16	ZNF646	0.0225112556278139
chr18	C18orf61	0.0225112556278139
chr20	ATP9A	0.0225112556278139
chr22	TTLL1-AS1	0.0225112556278139
chr3	FBXO40	0.0225112556278139
chr4	TMEM129	0.0225112556278139
chr5	RPS14	0.0225112556278139
chr6	ZNF184	0.0225112556278139
chr6	SEC63	0.0225112556278139
chr6	LOC101929460	0.0225112556278139
chr8	EPHX2	0.0225112556278139
chr11	TMEM9B	0.0222611305652826
chr12	ABCC9	0.0222611305652826
chr12	BICD1	0.0222611305652826
chr13	LOC107984132	0.0222611305652826
chr13	KCTD12	0.0222611305652826
chr16	MIR762HG	0.0222611305652826
chr18	SERPINB10	0.0222611305652826
chr19	ZNF766	0.0222611305652826
chr2	PSME4	0.0222611305652826
chr20	CDS2	0.0222611305652826
chr22	SLC16A8	0.0222611305652826
chr3	MYL3	0.0222611305652826
chr3	EEFSEC	0.0222611305652826
chr3	DNAJB11	0.0222611305652826
chr4	EPGN	0.0222611305652826
chr5	NR2F1	0.0222611305652826
chr5	PCDHA1	0.0222611305652826
chr5	RACK1	0.0222611305652826
chr7	ZSCAN21	0.0222611305652826
chr7	MNX1-AS1	0.0222611305652826
chr8	STAR	0.0222611305652826
chr9	FNBP1	0.0222611305652826
chr9	SOHLH1	0.0222611305652826
chr14	NAA30	0.0220110055027514
chr14	EIF5	0.0220110055027514
chr15	PLEKHO2	0.0220110055027514
chr16	LINC02124	0.0220110055027514
chr16	LOC283922	0.0220110055027514
chr16	LOC100506281	0.0220110055027514
chr20	HAO1	0.0220110055027514
chr20	FAM182B	0.0220110055027514
chr20	SRSF6	0.0220110055027514
chr20	ZFAS1	0.0220110055027514
chr21	OLIG2	0.0220110055027514
chr22	CCT8L2	0.0220110055027514
chr5	CNOT8	0.0220110055027514
chr7	NPSR1-AS1	0.0220110055027514
chr9	DMRTA1	0.0220110055027514
chr10	FAM21EP	0.0217608804402201
chr11	CARS1	0.0217608804402201
chr14	JPH4	0.0217608804402201
chr18	CYP4F35P	0.0217608804402201
chr18	ZNF521	0.0217608804402201
chr20	RAD21L1	0.0217608804402201
chr20	E2F1	0.0217608804402201
chr20	TFAP2C	0.0217608804402201
chr21	KCNE2	0.0217608804402201
chr22	ADORA2A-AS1	0.0217608804402201
chr22	C22orf31	0.0217608804402201
chr4	TMEM154	0.0217608804402201
chr8	LOC102724874	0.0217608804402201
chr9	TEX53	0.0217608804402201
chr9	TUBBP5	0.0217608804402201
chr10	JAKMIP3	0.0215107553776888
chr11	BTBD10	0.0215107553776888
chr11	DTX4	0.0215107553776888
chr11	RCE1	0.0215107553776888
chr11	LOC403312	0.0215107553776888
chr12	CAND1	0.0215107553776888
chr12	RBM19	0.0215107553776888
chr15	RORA	0.0215107553776888
chr15	RPLP1	0.0215107553776888
chr15	SNUPN	0.0215107553776888
chr16	SMG1P3	0.0215107553776888
chr17	MEIS3P1	0.0215107553776888
chr2	ATP6V1C2	0.0215107553776888
chr20	BANF2	0.0215107553776888
chr21	APP	0.0215107553776888
chr22	ODF3B	0.0215107553776888
chr8	ENTPD4	0.0215107553776888
chr13	LINC00560	0.0212606303151576
chr16	CIBAR2	0.0212606303151576
chr17	SLFN13	0.0212606303151576
chr17	TSEN54	0.0212606303151576
chr18	MIB1	0.0212606303151576
chr18	HMSD	0.0212606303151576
chr2	LOC101929532	0.0212606303151576
chr20	FAM210B	0.0212606303151576
chr21	CLIC6	0.0212606303151576
chr22	DGCR2	0.0212606303151576
chr22	ZNF280A	0.0212606303151576
chr22	RSPH14	0.0212606303151576
chr22	TIMP3	0.0212606303151576
chr3	FBXW12	0.0212606303151576
chr3	OR5H14	0.0212606303151576
chr3	SPICE1	0.0212606303151576
chr4	MFAP3L	0.0212606303151576
chr5	LINC02218	0.0212606303151576
chr7	CAV1	0.0212606303151576
chr8	LOC105377785	0.0212606303151576
chr9	BNC2	0.0212606303151576
chr9	C9orf47	0.0212606303151576
chr10	PPP3CB-AS1	0.0210105052526263
chr11	OR51F1	0.0210105052526263
chr11	PC	0.0210105052526263
chr13	LINC00443	0.0210105052526263
chr14	PLEKHD1	0.0210105052526263
chr15	LINC02694	0.0210105052526263
chr15	LINGO1-AS2	0.0210105052526263
chr16	SMG1P7	0.0210105052526263
chr18	RMC1	0.0210105052526263
chr2	LOC101927960	0.0210105052526263
chr21	NDUFV3	0.0210105052526263
chr4	NAP1L5	0.0210105052526263
chr4	C4orf54	0.0210105052526263
chr6	ATP6V1G2-DDX39B	0.0210105052526263
chr8	KLF10	0.0210105052526263
chr9	CDC26	0.0210105052526263
chr10	AP3M1	0.020760380190095
chr10	AGAP11	0.020760380190095
chr12	ATG101	0.020760380190095
chr15	LINC00927	0.020760380190095
chr22	ARFGAP3	0.020760380190095
chr5	APBB3	0.020760380190095
chr5	HARS2	0.020760380190095
chr6	STX11	0.020760380190095
chr7	NDUFA5	0.020760380190095
chr9	RECK	0.020760380190095
chr9	LCN2	0.020760380190095
chr11	CHST1	0.0205102551275638
chr13	NRAD1	0.0205102551275638
chr13	LRRC63	0.0205102551275638
chr14	NOP9	0.0205102551275638
chr14	LOC101927620	0.0205102551275638
chr14	EML5	0.0205102551275638
chr2	CDKL4	0.0205102551275638
chr21	PLAC4	0.0205102551275638
chr4	OCIAD1	0.0205102551275638
chr5	GM2A	0.0205102551275638
chr8	PARP10	0.0205102551275638
chr10	KCNMA1-AS1	0.0202601300650325
chr11	CD6	0.0202601300650325
chr11	FOLH1B	0.0202601300650325
chr11	TLCD5	0.0202601300650325
chr12	TMEM263	0.0202601300650325
chr12	ANKLE2	0.0202601300650325
chr14	ATP5MPL	0.0202601300650325
chr15	MTMR10	0.0202601300650325
chr15	ZNF106	0.0202601300650325
chr17	KIF18B	0.0202601300650325
chr17	STRADA	0.0202601300650325
chr2	PDE11A-AS1	0.0202601300650325
chr22	CRYBA4	0.0202601300650325
chr3	RUBCN	0.0202601300650325
chr5	RFESD	0.0202601300650325
chr8	BHLHE22	0.0202601300650325
chr10	CHAT	0.0200100050025013
chr14	OTX2-AS1	0.0200100050025013
chr15	LOC101929457	0.0200100050025013
chr18	SKA1	0.0200100050025013
chr19	TM6SF2	0.0200100050025013
chr21	GABPA	0.0200100050025013
chr22	BID	0.0200100050025013
chr4	LOC93622	0.0200100050025013
chr4	NMU	0.0200100050025013
chr5	LINCADL	0.0200100050025013
chr5	LOC105379143	0.0200100050025013
chr7	MESTIT1	0.0200100050025013
chr8	FAM167A	0.0200100050025013
chr9	GARNL3	0.0200100050025013
chr9	GLT6D1	0.0200100050025013
chr10	PRTFDC1	0.01975987993997
chr10	SVIL	0.01975987993997
chr10	PPP3CB	0.01975987993997
chr11	MPEG1	0.01975987993997
